time,operators,typeOfAreaSse,instrumentClass,siteFacilityCode,typeOfVegetationSse,vegetationConditionSse,moistureOnVegetationSse,surfaceSoilConditionsSse,vegetationInsideFenceEbbr,vegetationOutsideFenceEbbr,vegetationHeightInsideFenceSse,vegetationHeightOutsideFenceSse,unanticipatedVegetationConditionEc,reportId,reportKey,reportSiteCode,reportFacilityCode,reportInstrumentClass,reportedOn,reporterId,reportStateCode,reportDataType,reportFrequencyCode,rowCropsEc,winterWheatEc,mostlyBareSoilEc,vegetationHeightEc,pastureOrRangelandEc,vegetationConditionEc,winterWheatConditionEc,surfaceSoilConditionsEc,pastureOrRangelandGrassEc,moistureOnVegetationSoilEc,rowCropsTypeEc,rowCropsConditionEc,pastureOrRangelandTypeEc,comments,notifySiteOps,notifyInstrumentMentor
2024-10-30 13:40:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E14,Mostly clumped grass,"Mostly brown due to hot, dry weather",Dry,Dry and dusty,,,0.2,0.2,No,165210,PM-2024-SGP-E14-00092,sgp,E14,sfccond,2024-10-30T20:38:38.978+00:00,21075,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,"Mostly brown due to hot, dry weather",,Dry and dusty,,Dry,Soybeans,Stubble mostly covered with green weeds after harvest,,,False,False
2024-11-04 17:50:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E32,Mostly clumped grass,"Green w/brown patches because of hot, dry weather",Mostly wet because of rain or dew,Muddy or standing water,Grassy,Grassy,0.1,0.1,,165819,PM-2024-SGP-E32-00142,sgp,E32,sfccond,2024-11-04T22:09:40.650+00:00,21075,NEW,PMR,BIWEEKLY,,,,,,,,,,,,,,,False,False
2024-11-04 19:00:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E33,Mostly clumped grass,Brown due to freezing conditions,Slightly wet because of rain or dew,Moist but not muddy,,,0.2,0.1,No,165877,PM-2024-SGP-E33-00165,sgp,E33,sfccond,2024-11-05T14:39:52.683+00:00,18599,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,Brown due to freezing conditions,,Moist but not muddy,,Slightly wet because of rain or dew,Soybeans,Stubble after harvest,,,False,False
2024-11-05 18:00:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E12,Mostly clumped grass,Brown due to freezing conditions,Dry,Moist but not muddy,Grassy,Grassy,0.6,0.5,,166085,PM-2024-SGP-E12-00137,sgp,E12,sfccond,2024-11-06T15:24:26.504+00:00,18599,NEW,PMR,BIWEEKLY,,,,,,,,,,,,,,,False,False
2024-11-12 16:30:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E39,Mostly clumped grass,"Green w/brown patches because of hot, dry weather",Dry,Moist but not muddy,,,0.3,0.2,No,166789,PM-2024-SGP-E39-00164,sgp,E39,sfccond,2024-11-12T22:22:59.892+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.3,Yes,"Green with brown patches because of hot, dry weather",,Moist but not muddy,,Dry,,,,,False,False
2024-11-13 16:00:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E37,Mostly clumped grass,Green w/brown patches due to freezing conditions,Dry,Moist but not muddy,,,0.1,0.5,No,167017,PM-2024-SGP-E37-00164,sgp,E37,sfccond,2024-11-14T14:29:39.529+00:00,18599,NEW,PMR,BIWEEKLY,No,Yes,No,0.1,No,"Lush green, unwilted",Partial soil coverage because plants are small,Moist but not muddy,,Dry,,,,,False,False
2024-11-14 15:30:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E13,Mostly clumped grass,"Green w/brown patches because of hot, dry weather",Dry,Moist but not muddy,,,0.2,0.2,,167198,PM-2024-SGP-E13-00555,sgp,E13,sfccond,2024-11-15T14:58:25.386+00:00,21075,NEW,PMR,BIWEEKLY,,,,,,,,,,,,,,,False,False
2024-11-14 15:30:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E14,Mostly clumped grass,"Green w/brown patches because of hot, dry weather",Dry,Moist but not muddy,,,0.2,0.2,No,167204,PM-2024-SGP-E14-00096,sgp,E14,sfccond,2024-11-15T15:09:44.149+00:00,21075,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,"Mostly brown due to hot, dry weather",,Moist but not muddy,,Dry,Soybeans,Stubble after harvest,,,False,False
2024-11-18 18:40:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E33,Mostly clumped grass,"Green w/brown patches because of hot, dry weather",Mostly wet because of rain or dew,Muddy or standing water,,,0.1,0.1,No,167533,PM-2024-SGP-E33-00172,sgp,E33,sfccond,2024-11-18T22:00:23.832+00:00,21075,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,"Mostly brown due to hot, dry weather",,Muddy or standing water,,Mostly wet because of rain or dew,Soybeans,Stubble after harvest,,,False,False
2024-11-19 18:50:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E12,Mostly clumped grass,Brown due to freezing conditions,Dry,Moist but not muddy,Grassy,Grassy,0.4,0.4,,167991,PM-2024-SGP-E12-00144,sgp,E12,sfccond,2024-11-21T14:27:48.016+00:00,18599,NEW,PMR,BIWEEKLY,,,,,,,,,,,,,,,False,False
2024-11-20 19:45:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E32,Mostly clumped grass,"Green w/brown patches because of hot, dry weather",Dry,Moist but not muddy,Grassy,Grassy,0.2,0.1,,168010,PM-2024-SGP-E32-00148,sgp,E32,sfccond,2024-11-21T15:24:24.441+00:00,21075,NEW,PMR,BIWEEKLY,,,,,,,,,,,,,,,False,False
2024-11-26 16:10:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E39,Mostly clumped grass,"Green w/brown patches because of hot, dry weather",Dry,Moist but not muddy,,,0.2,0.2,No,168840,PM-2024-SGP-E39-00171,sgp,E39,sfccond,2024-11-26T22:18:57.967+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.3,Yes,"Green with brown patches because of hot, dry weather",,Moist but not muddy,Mostly clumped grass,Dry,,,Derived from grazed grasslands,,False,False
2024-11-26 18:30:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E37,Mostly clumped grass,Green w/brown patches due to freezing conditions,Dry,Moist but not muddy,,,0.1,0.5,No,168881,PM-2024-SGP-E37-00169,sgp,E37,sfccond,2024-11-27T14:35:30.775+00:00,18599,NEW,PMR,BIWEEKLY,No,Yes,No,0.1,No,"Lush green, unwilted",Partial soil coverage because plants are small,Moist but not muddy,,Dry,,,,,False,False
2024-11-27 14:10:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E13,Mostly clumped grass,"Green w/brown patches because of hot, dry weather",Slightly wet because of rain or dew,Moist but not muddy,,,0.2,0.2,No,168925,PM-2024-SGP-E13-00580,sgp,E13,sfccond,2024-11-27T17:19:28.049+00:00,21075,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,"Green with brown patches because of hot, dry weather",,Moist but not muddy,,Slightly wet because of rain or dew,Soybeans,Stubble after harvest,,,False,False
2024-11-27 14:10:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E14,Mostly clumped grass,"Green w/brown patches because of hot, dry weather",Slightly wet because of rain or dew,Moist but not muddy,,,0.2,0.2,No,168931,PM-2024-SGP-E14-00100,sgp,E14,sfccond,2024-11-27T17:30:45.506+00:00,21075,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,"Green with brown patches because of hot, dry weather",,Moist but not muddy,,Slightly wet because of rain or dew,Soybeans,Stubble after harvest,,,False,False
2024-12-02 16:30:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E32,Mostly clumped grass,"Mostly brown due to hot, dry weather",Dry,Dry and dusty,Grassy,Grassy,0.2,0.2,,169586,PM-2024-SGP-E32-00154,sgp,E32,sfccond,2024-12-03T21:35:35.328+00:00,21075,NEW,PMR,BIWEEKLY,,,,,,,,,,,,,,,False,False
2024-12-03 17:05:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E33,Mostly clumped grass,Green w/brown patches due to freezing conditions,Dry,Dry and dusty,,,0.1,0.1,No,169587,PM-2024-SGP-E33-00178,sgp,E33,sfccond,2024-12-03T21:36:17.341+00:00,18599,NEW,PMR,BIWEEKLY,Yes,,No,0.1,No,Brown due to freezing conditions,,Dry and dusty,,Dry,Soybeans,Stubble after harvest,,,False,False
2024-12-04 17:50:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E12,Mostly clumped grass,Brown due to freezing conditions,Dry,Dry and dusty,Grassy,Grassy,0.4,0.4,,169799,PM-2024-SGP-E12-00149,sgp,E12,sfccond,2024-12-04T21:51:19.309+00:00,18599,NEW,PMR,BIWEEKLY,,,,,,,,,,,,,,,False,False
2024-12-09 17:40:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E39,Mostly clumped grass,Brown due to freezing conditions,Slightly wet because of rain or dew,Moist but not muddy,,,0.2,0.2,No,170521,PM-2024-SGP-E39-00179,sgp,E39,sfccond,2024-12-09T21:39:58.798+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.3,Yes,Brown due to freezing conditions,,Moist but not muddy,Mostly clumped grass,Slightly wet because of rain or dew,,,Derived from grazed grasslands,,False,False
2024-12-10 16:50:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E37,Mostly clumped grass,Green w/brown patches due to freezing conditions,Dry,Dry and dusty,,,0.1,0.1,No,170680,PM-2024-SGP-E37-00180,sgp,E37,sfccond,2024-12-10T22:22:25.253+00:00,21075,NEW,PMR,BIWEEKLY,No,Yes,No,0.1,No,"Lush green, unwilted","Green, ground covered",Dry and dusty,,Dry,,,,,False,False
2024-12-11 14:00:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E13,Mostly clumped grass,Brown due to freezing conditions,Dry,Dry and dusty,,,0.2,0.2,,170894,PM-2024-SGP-E13-00607,sgp,E13,sfccond,2024-12-11T22:11:33.740+00:00,21075,NEW,PMR,BIWEEKLY,,,,,,,,,,,,,,,False,False
2024-12-11 14:00:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E14,Mostly clumped grass,Brown due to freezing conditions,Dry,Dry and dusty,,,0.2,0.2,No,170900,PM-2024-SGP-E14-00104,sgp,E14,sfccond,2024-12-11T22:25:02.205+00:00,21075,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,Green w/brown patches due to freezing conditions,,Dry and dusty,,Dry,Soybeans,Stubble after harvest,,,False,False
2024-12-16 16:40:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E33,Mostly clumped grass,Green w/brown patches due to freezing conditions,Dry,Dry and dusty,,,0.1,0.1,No,171785,PM-2024-SGP-E33-00188,sgp,E33,sfccond,2024-12-17T21:43:07.626+00:00,18599,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,Brown due to freezing conditions,,Dry and dusty,,Dry,Soybeans,Stubble after harvest,,,False,False
2024-12-17 16:00:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E32,Mostly clumped grass,Brown due to freezing conditions,Dry,Dry and dusty,,,0.2,0.2,No,171791,PM-2024-SGP-E32-00161,sgp,E32,sfccond,2024-12-17T21:59:53.281+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.2,Yes,Brown due to freezing conditions,,Dry and dusty,Mostly clumped grass,Dry,,,Derived from grazed grasslands,,False,False
2024-12-18 17:20:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E12,Mostly clumped grass,Brown due to freezing conditions,Dry,Dry and dusty,,,0.4,0.4,No,172101,PM-2024-SGP-E12-00157,sgp,E12,sfccond,2024-12-19T14:58:53.775+00:00,18599,NEW,PMR,BIWEEKLY,No,No,No,0.4,Yes,Brown due to freezing conditions,,,Mostly clumped grass,,,,Derived from grazed grasslands,,False,False
2024-12-23 16:10:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E37,Mostly clumped grass,Green w/brown patches due to freezing conditions,Dry,Dry and dusty,,,0.1,0.1,,172704,PM-2024-SGP-E37-00188,sgp,E37,sfccond,2024-12-23T21:37:08.121+00:00,18599,NEW,PMR,BIWEEKLY,No,Yes,No,0.1,No,"Lush green, unwilted",Partial soil coverage because plants are small,Dry and dusty,,Dry,,,,,False,False
2024-12-23 17:20:00,Bryan Williams,,sfccond,sgp:E39,Mostly clumped grass,Green w/brown patches due to freezing conditions,Dry,Dry and dusty,,,0.2,0.1,No,172696,PM-2024-SGP-E39-00188,sgp,E39,sfccond,2024-12-23T21:27:22.274+00:00,18599,NEW,PMR,BIWEEKLY,No,No,No,0.2,Yes,Green w/brown patches due to freezing conditions,,Dry and dusty,,Dry,,,Derived from grazed grasslands,,False,False
2024-12-23 21:00:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E14,Mostly clumped grass,Brown due to freezing conditions,Dry,Dry and dusty,,,0.1,0.1,No,172824,PM-2024-SGP-E14-00108,sgp,E14,sfccond,2024-12-24T14:33:47.342+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.1,No,Green w/brown patches due to freezing conditions,,Dry and dusty,,Dry,Soybeans,Stubble after harvest,,,False,False
2024-12-23 21:00:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E13,Mostly clumped grass,Brown due to freezing conditions,Dry,Dry and dusty,,,0.1,0.1,,172816,PM-2024-SGP-E13-00631,sgp,E13,sfccond,2024-12-24T14:24:24.535+00:00,21075,NEW,PMR,BIWEEKLY,,,,,,,,,,,,,,,False,False
2024-12-30 17:00:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E33,Mostly clumped grass,Green w/brown patches due to freezing conditions,Dry,Dry and dusty,,,0.1,0.1,No,173728,PM-2024-SGP-E33-00196,sgp,E33,sfccond,2024-12-30T20:25:56.851+00:00,18599,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,Brown due to freezing conditions,,Dry and dusty,,Dry,Soybeans,Stubble after harvest,,,False,False
2024-12-31 15:15:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E32,Mostly clumped grass,Brown due to freezing conditions,Dry,Dry and dusty,,,0.1,0.1,No,173905,PM-2024-SGP-E32-00171,sgp,E32,sfccond,2024-12-31T17:03:08.717+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.1,Yes,Brown due to freezing conditions,,Dry and dusty,Mostly clumped grass,Dry,,,Derived from grazed grasslands,,False,False
2025-01-02 17:20:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E12,Mostly clumped grass,Brown due to freezing conditions,Dry,Dry and dusty,,,0.3,0.4,No,174230,PM-2025-SGP-E12-00005,sgp,E12,sfccond,2025-01-02T22:18:54.064+00:00,18599,NEW,PMR,BIWEEKLY,No,No,No,0.4,Yes,Brown due to freezing conditions,,Dry and dusty,Mostly clumped grass,Dry,,,Derived from grazed grasslands,,False,False
2025-01-06 15:40:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E39,Mostly clumped grass,Brown due to freezing conditions,Dry,Dry and dusty,,,0.2,0.2,No,174768,PM-2025-SGP-E39-00005,sgp,E39,sfccond,2025-01-06T22:09:35.643+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.2,Yes,Brown due to freezing conditions,,Dry and dusty,Mostly clumped grass,Dry,,,Derived from grazed grasslands,,False,False
2025-01-07 16:20:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E37,Mostly clumped grass,Green w/brown patches due to freezing conditions,Covered or partially covered with ice,Dry and dusty,,,0.1,0.1,No,174945,PM-2025-SGP-E37-00005,sgp,E37,sfccond,2025-01-07T22:18:28.297+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.1,Yes,Green w/brown patches due to freezing conditions,,Dry and dusty,Mostly clumped grass,0-25% snow covered,,,Derived from grazed grasslands,,False,False
2025-01-08 16:00:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E13,Mostly clumped grass,Green w/brown patches due to freezing conditions,Slightly wet because of rain or dew,Dry and dusty,,,0.2,0.2,,175111,PM-2025-SGP-E13-00012,sgp,E13,sfccond,2025-01-08T20:32:33.761+00:00,21075,NEW,PMR,BIWEEKLY,,,,,,,,,,,,,,,False,False
2025-01-08 16:00:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E14,Mostly clumped grass,Green w/brown patches due to freezing conditions,Slightly wet because of rain or dew,Dry and dusty,,,0.2,0.2,No,175130,PM-2025-SGP-E14-00004,sgp,E14,sfccond,2025-01-08T20:55:46.738+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.1,No,Green w/brown patches due to freezing conditions,,Dry and dusty,Mostly clumped grass,Slightly wet because of rain or dew,Soybeans,Stubble after harvest,Derived from grazed grasslands,,False,False
2025-01-13 17:50:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E33,Mostly clumped grass,"Lush green, unwilted",0-25% snow covered,Moist but not muddy,,,0.1,0.1,No,175898,PM-2025-SGP-E33-00005,sgp,E33,sfccond,2025-01-13T21:35:28.452+00:00,21075,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,Brown due to freezing conditions,,Moist but not muddy,Mostly clumped grass,0-25% snow covered,Soybeans,Stubble after harvest,Derived from grazed grasslands,,False,False
2025-01-14 17:20:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E12,Mostly clumped grass,Brown due to freezing conditions,Dry,Moist but not muddy,,,0.4,0.4,No,176214,PM-2025-SGP-E12-00012,sgp,E12,sfccond,2025-01-15T19:42:18.657+00:00,18599,NEW,PMR,BIWEEKLY,No,No,No,0.4,,Brown due to freezing conditions,,Moist but not muddy,Mostly clumped grass,Dry,,,Derived from grazed grasslands,,False,False
2025-01-15 17:00:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E32,Mostly clumped grass,Brown due to freezing conditions,Dry,Moist but not muddy,,,0.1,0.1,No,176229,PM-2025-SGP-E32-00006,sgp,E32,sfccond,2025-01-15T20:53:19.704+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.1,Yes,Brown due to freezing conditions,,Moist but not muddy,Mostly clumped grass,Dry,,,Derived from grazed grasslands,,False,False
2025-01-21 16:45:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E39,Mostly clumped grass,Brown due to freezing conditions,Dry,Moist but not muddy,,,0.2,0.2,No,177417,PM-2025-SGP-E39-00012,sgp,E39,sfccond,2025-01-23T14:14:59.882+00:00,18599,NEW,PMR,BIWEEKLY,No,,No,0.2,Yes,Brown due to freezing conditions,,Moist but not muddy,Mostly clumped grass,Dry,,,Derived from grazed grasslands,,False,False
2025-01-22 17:30:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E37,Mostly clumped grass,Green w/brown patches due to freezing conditions,Dry,Dry and dusty,,,0.1,0.1,No,177275,PM-2025-SGP-E37-00012,sgp,E37,sfccond,2025-01-22T20:48:35.659+00:00,21075,NEW,PMR,BIWEEKLY,No,Yes,No,0.1,No,"Lush green, unwilted","Green, ground covered",Dry and dusty,,Dry,,,,,False,False
2025-01-24 18:55:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E14,Mostly uniform grass,Brown due to freezing conditions,0-25% snow covered,Moist but not muddy,,,0.1,0.1,No,177651,PM-2025-SGP-E14-00008,sgp,E14,sfccond,2025-01-24T20:31:32.524+00:00,18599,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,Brown due to freezing conditions,,Moist but not muddy,,0-25% snow covered,Soybeans,Stubble after harvest,,,False,False
2025-01-24 18:55:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E13,Mostly clumped grass,Brown due to freezing conditions,0-25% snow covered,Moist but not muddy,,,0.1,0.1,,177644,PM-2025-SGP-E13-00044,sgp,E13,sfccond,2025-01-24T20:20:22.530+00:00,18599,NEW,PMR,BIWEEKLY,,,,,,,,,,,,,,,False,False
2025-01-27 16:30:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E33,Mostly clumped grass,Green w/brown patches due to freezing conditions,Dry,Dry and dusty,,,0.1,0.1,No,178018,PM-2025-SGP-E33-00012,sgp,E33,sfccond,2025-01-27T21:27:55.757+00:00,18599,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,Brown due to freezing conditions,,Dry and dusty,,Dry,Soybeans,Stubble after harvest,,,False,False
2025-01-28 18:40:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E32,Mostly clumped grass,Brown due to freezing conditions,Dry,Dry and dusty,,,0.1,0.1,No,178199,PM-2025-SGP-E32-00012,sgp,E32,sfccond,2025-01-28T21:31:47.341+00:00,18599,NEW,PMR,BIWEEKLY,No,No,No,0.1,Yes,Brown due to freezing conditions,,Dry and dusty,Mostly clumped grass,Dry,,,Derived from grazed grasslands,,False,False
2025-01-29 18:20:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E12,Mostly clumped grass,Brown due to freezing conditions,Mostly wet because of rain or dew,Moist but not muddy,,,0.4,0.4,No,178526,PM-2025-SGP-E12-00019,sgp,E12,sfccond,2025-01-30T15:18:48.990+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.4,Yes,,,Moist but not muddy,Mostly clumped grass,Mostly wet because of rain or dew,,,Derived from grazed grasslands,,False,False
2025-02-03 17:00:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E39,Mostly clumped grass,Brown due to freezing conditions,Dry,Dry and dusty,,,0.2,0.2,No,179127,PM-2025-SGP-E39-00021,sgp,E39,sfccond,2025-02-03T21:30:25.750+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.2,Yes,Brown due to freezing conditions,,Dry and dusty,Mostly clumped grass,Dry,,,Derived from grazed grasslands,,False,False
2025-02-04 17:30:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E37,Mostly clumped grass,Green w/brown patches due to freezing conditions,Covered or partially covered with ice,Moist but not muddy,,,0.1,0.2,No,179276,PM-2025-SGP-E37-00019,sgp,E37,sfccond,2025-02-04T20:46:40.586+00:00,18599,NEW,PMR,BIWEEKLY,No,Yes,No,0.1,No,"Lush green, unwilted",Partial soil coverage because plants are small,Moist but not muddy,,Covered or partially covered with ice,,,,,False,False
2025-02-05 15:20:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E13,Mostly clumped grass,Brown due to freezing conditions,Slightly wet because of rain or dew,Moist but not muddy,,,0.1,0.1,,179473,PM-2025-SGP-E13-00064,sgp,E13,sfccond,2025-02-05T19:21:38.227+00:00,21075,NEW,PMR,BIWEEKLY,,,,,,,,,,,,,,,False,False
2025-02-05 15:20:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E14,Mostly clumped grass,Brown due to freezing conditions,Slightly wet because of rain or dew,Moist but not muddy,,,0.1,0.1,No,179482,PM-2025-SGP-E14-00012,sgp,E14,sfccond,2025-02-05T20:05:52.111+00:00,21075,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,Brown due to freezing conditions,,Moist but not muddy,,Slightly wet because of rain or dew,Soybeans,Stubble after harvest,,,False,False
2025-02-10 16:40:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E33,Mostly clumped grass,Green w/brown patches due to freezing conditions,Dry,Dry and dusty,,,0.1,0.1,No,180248,PM-2025-SGP-E33-00019,sgp,E33,sfccond,2025-02-10T21:17:09.670+00:00,21075,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,Brown due to freezing conditions,,Dry and dusty,,Dry,Soybeans,Stubble after harvest,,,False,False
2025-02-11 17:15:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E32,Mostly clumped grass,Brown due to freezing conditions,Dry,Dry and dusty,,,0.1,0.1,No,180450,PM-2025-SGP-E32-00019,sgp,E32,sfccond,2025-02-11T20:42:45.908+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.1,Yes,Brown due to freezing conditions,,Dry and dusty,Mostly clumped grass,Dry,,,Derived from grazed grasslands,,False,False
2025-02-20 16:50:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E37,Mostly clumped grass,Green w/brown patches due to freezing conditions,75-90% snow covered,Moist but not muddy,,,0.1,0.1,No,181848,PM-2025-SGP-E37-00026,sgp,E37,sfccond,2025-02-20T20:48:59.614+00:00,21075,NEW,PMR,BIWEEKLY,No,Yes,No,0.1,No,"Lush green, unwilted","Green, ground covered",Moist but not muddy,,75-90% snow covered,,,,,False,False
2025-02-20 19:00:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E13,Mostly clumped grass,Brown due to freezing conditions,25-50% snow covered,Moist but not muddy,,,0.1,0.1,,181889,PM-2025-SGP-E13-00091,sgp,E13,sfccond,2025-02-20T21:39:44.907+00:00,18599,NEW,PMR,BIWEEKLY,,,,,,,,,,,,,,,False,False
2025-02-20 19:00:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E14,Mostly uniform grass,Brown due to freezing conditions,25-50% snow covered,Moist but not muddy,,,0.1,0.1,No,181908,PM-2025-SGP-E14-00016,sgp,E14,sfccond,2025-02-20T21:53:08.430+00:00,18599,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,Brown due to freezing conditions,Partial soil coverage because plants are small,Moist but not muddy,,25-50% snow covered,Soybeans,Stubble after harvest,,,False,False
2025-02-21 15:00:00,Rod Marler,Derived from grazed grasslands,sfccond,sgp:E39,Mostly clumped grass,Brown due to freezing conditions,75-90% snow covered,Moist but not muddy,,,0.2,0.2,No,182047,PM-2025-SGP-E39-00026,sgp,E39,sfccond,2025-02-21T20:17:45.298+00:00,21075,NEW,PMR,BIWEEKLY,No,No,No,0.2,Yes,Brown due to freezing conditions,,Moist but not muddy,Mostly clumped grass,75-90% snow covered,,,Derived from grazed grasslands,,False,False
2025-02-24 17:00:00,Bryan Williams,Derived from grazed grasslands,sfccond,sgp:E33,Mostly clumped grass,Green w/brown patches due to freezing conditions,0-25% snow covered,Moist but not muddy,,,0.1,0.1,No,182402,PM-2025-SGP-E33-00024,sgp,E33,sfccond,2025-02-24T20:49:31.672+00:00,18599,NEW,PMR,BIWEEKLY,Yes,No,No,0.1,No,Brown due to freezing conditions,,Moist but not muddy,,0-25% snow covered,Soybeans,Stubble after harvest,,,False,False
